Id,Price
12249,128439.87311262009
14641,138143.47847986448
1919,161621.81833725504
7848,179362.77504894056
10749,187273.27091436094
15554,181993.10115945348
15834,209097.06679254837
1355,156862.02749710684
15451,179002.78360314487
12401,197654.78720777016
10290,168719.84351146693
9462,132093.2556402977
3103,232458.5934146896
3420,134749.0941880857
12262,237813.26326213492
5032,143045.4447840287
8949,302633.59972337115
15567,215039.03698265197
16389,172170.92678198853
7809,98451.75231556474
8990,145880.1386650363
16089,272421.57190587645
12743,100704.93540580993
5132,124763.78521480928
1619,303107.04711926007
2428,89058.50499544239
16741,145726.74909415387
13193,190253.07283834164
12588,520782.2666839775
5067,160098.14112200122
14685,125561.26124413664
2292,178874.80983804812
5746,119707.83980233251
12578,162207.76224463645
14834,187356.2419593619
2147,173076.6898189143
8222,138791.21641337563
10419,265870.5919947411
11492,229523.15914154254
3006,221011.73181988494
8761,187824.48037665492
15371,344334.5648988863
16367,153802.8746250617
6317,276159.20809411607
10878,267374.564295815
3895,156654.29130064667
8041,209744.55761319847
13428,478810.5681302613
14669,146150.3071729507
1006,160342.09408492094
12271,172345.51400686358
3764,430612.93109084317
7675,212836.80449720798
11709,267353.01381928194
8629,158859.33195217108
1105,307036.67661510844
6096,195214.87496063075
11727,214601.11793369023
5157,166330.36583460448
3679,142886.64594292516
1755,140888.49331288715
7391,194032.36060128367
7425,101722.62309356206
6882,401530.80270371673
10752,366066.9105133023
7472,205924.34464485414
14320,98275.2970843223
9596,165899.20551310966
5317,201197.80752606274
7378,84124.09748253571
16154,182360.1152135168
3464,202391.9276531873
4197,229270.76348570708
9477,122224.11044144927
12705,183349.46426883704
16426,212145.88885296686
1481,75919.41408412764
9946,243274.36490316244
12025,190639.1252022742
5341,213466.34186446996
9923,253527.23210380526
7953,275707.49084359803
11066,194337.75648591612
5037,172523.63183569242
2509,191475.97192759102
4937,320532.2309242174
12089,389131.43237922643
4964,166088.21055779594
16500,268326.28100597917
4625,147667.11654168158
2363,387483.49114427203
8148,194358.15709941337
3804,189878.1426735547
4584,151276.43028878816
10694,114804.32345167345
2691,161648.4976466384
2983,222400.36336069324
13563,365815.7819573375
10747,226064.91511735873
1721,194197.72522505053
2789,252149.13936823685
7214,260875.44628523797
8659,221631.2157401138
5107,320014.8770525058
3843,230230.6349557225
14610,420912.89761360246
15505,166268.0579231934
5060,265878.9848908667
16055,245730.26265047304
14963,205120.00086823545
4118,135489.1735925426
1672,183103.75929390994
3209,164219.0029486456
16515,141580.3465865867
973,187138.26351117206
12529,189770.2896497065
5896,140234.4396119844
5450,290381.87830198836
3249,170412.89685410925
8911,167197.5338552766
5898,227455.3419491531
1024,189128.9398985092
4766,205965.70735292492
15804,190416.8650228763
14303,202828.27261040895
10707,167417.1649474441
6605,211919.65220467915
1138,328582.0792110821
14088,380761.08634117374
9154,175091.83404023031
8190,207417.0630841016
398,254266.42553249444
13302,246163.7168435746
9696,152666.05446135454
16786,117675.08831004334
16230,180964.3874320866
6552,184737.0165288098
923,212327.75556808012
9602,306368.03353346564
5857,246981.37721018365
8120,173264.0537197451
7134,189471.7717212754
11726,156652.66643768852
8069,117595.32844033997
12420,166447.27579615472
8604,174522.49897404492
4854,328413.9060545308
12212,210037.66179018925
12099,365000.7829450882
3882,433172.4484842919
6995,317376.0249144099
10172,234691.65157195917
11672,309802.0067866506
12897,283685.9958716915
16097,192296.41364482066
6779,236304.59826143022
11199,196717.04789309273
10816,299968.6195589104
143,398647.02606153116
5399,242787.65192628693
3286,149950.19136066604
13706,198479.62422267208
1935,375855.68198830995
16000,179252.999024682
2860,216115.3229560488
11407,185418.14741707686
16378,268586.0176939772
12278,191671.67940011725
3842,183410.25499614756
2692,327374.4129545735
7699,190340.80074603445
6825,347531.8254572388
7268,364128.66603023675
1477,415171.2143017403
9887,194887.83662273356
9436,181518.2792032042
3179,247410.74066917686
1350,467980.52270723926
10643,195325.50530037543
5793,251447.25921329157
11494,390259.18992760906
4206,188499.67832684895
12419,249285.39861714788
8530,232175.04692228703
5985,195176.6473860324
8908,175326.3950085083
256,128264.41137274366
7234,168283.05243196094
5648,211876.4801087425
3014,249724.20278245295
2184,198166.36026336017
9189,235792.52921250876
14884,199263.34794686094
10333,179055.35283058093
15896,133503.54794052953
13269,120757.44595641228
8603,232313.50882475043
15087,185331.53344212033
4344,205454.12781985555
7981,75887.88892417742
10908,240348.75131315272
6190,139836.70366110394
11742,206699.71848887208
9224,143104.03869990679
14667,220510.86821639645
458,200610.4667190728
2464,337669.49097431515
12320,230014.7396270396
278,219948.75913541668
2912,246612.24762798974
6698,208440.7476503277
4510,133344.28925716062
4183,197698.13054058698
5551,263759.4943930967
12187,172549.47160429994
7948,225384.92417269075
10808,189012.9057691624
12432,170886.5437690998
5356,166794.5705055048
8984,521956.9722643105
9203,173936.41357156192
15412,91810.99843619499
12041,144555.9854556693
7644,256444.57412662444
7071,211262.19094649592
10685,160890.22503509314
6763,194941.1850238672
940,142840.00990480103
14959,191558.29254139226
1338,169325.6972733452
5351,139965.06825093384
6524,272354.25586909585
12516,153454.05645555578
3288,263849.7046928424
3146,219613.18959575074
3954,184723.78069806364
11955,183240.27293156486
1211,243512.9269525461
15668,220628.86495255437
1320,98094.43518692709
9108,166350.6050292604
16482,213187.37102053763
5017,134808.4031689351
8290,280978.6884644347
4304,390084.27158533083
1930,185802.25911802275
12530,163338.27304816042
11295,387247.8293820065
3002,155050.17041524028
15483,150465.87484220663
11525,229882.3925071063
13978,134015.8159291962
4885,162264.26394366522
8325,174001.3479095884
3630,134406.30054263552
9165,163768.30998580513
13945,220485.2527225002
10663,204052.54157642354
14803,175618.7428971673
7621,192265.8058376345
8205,231914.9363791688
10387,193247.12974407565
5457,148728.9841712396
10234,343663.5305754759
6251,183892.15132987086
701,251169.66971835538
7930,186856.54573099024
15028,128973.53011706033
12172,75910.96429286242
5805,192154.76172292643
7411,313404.8256913094
14806,161402.3543643935
7890,157429.02038309412
10440,153962.05030903046
14926,157456.41306906735
5381,159597.15213061578
3800,362898.5804873124
10511,233099.05658977802
9324,211147.84836880883
3313,233098.11471575047
7351,153102.8782867378
8459,171176.23010284238
9957,125655.4241562917
12024,186727.04076910974
4380,251185.88723558944
5042,178082.47080394527
13289,146961.1274393487
13407,456576.3774410632
13258,144528.0546438237
15993,266911.6179366696
12525,172270.37381000235
4062,302209.78795419296
12065,243410.66848161057
8227,163941.47241851894
11333,155553.73518248662
2867,132210.7903343105
3319,321011.49795500084
3523,314697.97364608303
7055,190177.3257333345
14930,163036.81982211673
3444,133140.38088349998
2940,294863.3461187291
6935,316776.7037182026
16116,398946.46028570604
13370,214153.97017924648
6103,221651.8452824442
7446,182828.16827141942
1859,168305.27676129638
4079,172382.6213392145
3228,183635.6843542772
9665,156725.6237315128
15957,432779.33824273804
11533,150546.9484440736
2314,127282.87160757497
4096,201225.5340645366
13437,189702.614728847
5980,220404.74724874558
2008,193890.20118310812
6754,176314.10489074327
4129,156525.1232840349
14557,288130.3548030598
7096,347584.183772583
14297,273566.3376094054
3967,247015.1983083576
16485,114780.61545591654
13075,291144.3245236097
14289,182187.20855623798
10988,162512.7341211813
3230,143942.32571610648
13250,170809.62424683204
2559,199578.93307221786
7739,359555.8845745638
7213,162806.21854055408
6639,228111.22314768162
3164,287502.9059707466
15207,159093.53091001025
5113,191885.55189553794
3929,154621.44641853793
14493,264918.81047336705
11110,191699.20333652195
2033,204839.19794388267
16057,202899.86009289743
16709,231699.7490519434
14313,161723.7601764527
1028,281967.9080619657
7187,91740.73372969477
3738,316301.5548948325
9869,291252.29508815287
12644,177535.0154811254
3686,105942.57278801825
9196,236208.2549379327
12326,196551.28345678537
4936,187804.26187386652
13314,159025.25616805375
9857,328017.35858913057
519,198503.01155585007
8410,173519.9643907294
1720,177509.44147688706
10341,237995.89444724083
14415,184517.24788035435
10613,286901.3264886808
8027,209086.51210387363
15539,258277.34157598903
7431,267077.04557475593
1370,138104.30983005662
12708,152752.49890978186
2250,217594.47536850692
14758,138289.0141172649
8525,362647.90545173304
1538,284636.1159467851
1142,147631.48059745654
1152,262976.1135866103
9802,188232.39590442975
3331,309278.92831983656
15203,181267.73741747218
4247,175136.51081299444
1976,394077.22369730263
2346,181667.85308018123
10078,247115.52911263832
1938,212414.62398752148
7819,169943.65172409808
2168,251121.43198783242
15634,219771.93070066674
8465,222469.83511439967
9313,163803.7028084411
6539,155648.66093311436
6325,104451.74369924873
13442,268116.4552265239
9967,176332.59172619894
7893,248308.39173393487
2861,194523.5624732858
11031,304682.50094453525
15073,122811.14594818195
13837,163314.8018050662
2524,234723.92204752087
8617,212946.62407574378
13513,177156.34728989704
3081,325083.9639980523
10675,347105.6375974157
1907,81908.29949263477
4872,244285.90563145367
16274,318601.79170678137
11837,235732.61406356448
16577,212167.05741926908
5231,303180.5320127746
11315,214873.11394470575
273,193247.12974407565
8363,177850.26250650792
4255,217701.36921847038
16330,244531.05317784706
11528,180522.38350929064
14799,279417.4995156418
1611,254949.91299629322
9234,167281.93994338717
1633,103508.93675193893
6791,162567.57112116553
11567,333880.69053631445
3070,227581.1986847158
12094,255337.97744970024
14335,274302.587756147
137,165505.70951347263
7182,166950.76849268176
11718,178713.7069566358
5194,85519.3258800307
97,363154.8979716536
5118,385956.57143216435
13920,304889.2940100237
9952,191295.96346104023
15337,212429.0398001844
10243,228288.0142212494
4048,383716.7975288328
171,164242.0845321379
11378,167333.90299169847
14190,178838.7324449754
15265,157297.95980676552
2740,133376.75693704537
5573,327571.9014721896
4481,193561.14172408526
2631,139457.29548628943
4984,236127.546298793
16466,196184.46316777295
16716,132838.5998978019
15325,184767.07107079754
10115,175688.93289474252
117,462112.0192516522
5476,105774.86898149241
11757,184416.18637114804
12359,116359.29592123702
15546,194826.79073077178
8133,155693.50277111077
9018,404557.24019760825
2075,156520.51140387263
11170,300665.39411512826
15733,208817.86913247907
9280,146758.4694027138
10734,301254.1517003517
14071,141876.40477109858
7373,233544.45019250092
14736,159322.026939338
3458,155908.2541376841
6183,153536.2676583593
7825,240779.91762958554
16775,183873.29402745055
5717,167416.81886883712
12397,141451.08882539038
8189,526468.4002803041
4423,217105.1997434503
3994,125655.30316811048
10342,178978.82328555576
10051,201406.1410178303
9453,141638.54190624185
12593,522643.25775414705
1274,95838.01401512309
6933,307028.51552687126
1761,146228.50776313554
7157,398438.2206164395
15169,149197.5646121665
6792,296533.2306306442
13830,155767.90474011394
7240,235669.91069692984
3051,250385.19495337462
6550,115053.09110567029
4603,196778.37532353142
5729,182197.97212839042
13473,326203.1369552143
15104,130898.85571386034
6599,425294.0401434579
2216,239653.437867245
8721,280467.27552615927
3645,196007.4510729278
8664,201860.4464528885
11001,223449.56455947325
753,158730.4182921158
8129,238058.06273379445
15235,177340.32132767097
3359,209557.3814628619
10424,200452.9344017909
10226,207980.33114219535
9252,200272.55088402948
3008,255033.27704220783
5849,156335.68805347814
8494,207474.13423697802
6764,218079.09882039105
12445,345302.9225216396
11716,183464.30496767862
4508,113637.5266062462
5669,201456.49739730902
11427,144798.97704696123
11065,190642.06028138637
8910,212556.55907714771
16401,113908.39838144262
11913,160683.77261990315
6221,200053.06299588288
10839,196537.29485776037
2809,202730.99905471332
13311,151614.33482768355
6866,202743.92933742114
6019,170973.23669788966
3024,164087.2462928382
1391,237852.80187885405
15904,211345.69126432805
15858,302711.021060098
9911,228778.41398909682
16579,202428.63762624504
4394,247149.5109076156
1468,450427.91487246007
12965,151411.5301597936
2249,167510.1690214099
14384,155197.53823792623
13040,133764.42269890202
8872,139154.9064239589
12864,255511.04507938333
15712,162423.18146456787
14049,187218.68140717642
1840,88610.8859867059
12019,162077.00865337515
8948,164639.19791387976
15154,194905.48276240536
6943,154587.43546590148
12564,422240.9636004997
12766,159792.6473948833
7255,248464.08849849447
7962,138792.3538253325
709,142844.06641529378
4634,149020.94296139013
889,257569.16697844485
4774,108448.85837072643
13890,153588.0590656188
15431,146335.12830841055
8726,389130.68720577145
10373,145352.88963091475
6413,177150.84510326636
9761,128147.85910126612
15864,204110.29206036113
6147,152191.9053722645
3384,205507.01980287564
320,270630.86088432913
8006,180103.12313256742
14395,176405.95556742875
14976,100256.54574286618
12185,250118.1541558028
4779,121351.23877017148
8551,147400.55669596005
9025,258168.87638137751
10616,244319.62630546239
7475,108357.50556240103
6341,326458.6840354883
14163,142331.6908514223
2211,174241.72848749833
10532,266753.42181771586
14338,133154.55820887024
831,175862.49521289885
3382,126728.23684132814
9209,306124.3468522435
7188,234066.47074479517
7197,223335.94606595495
11270,174881.091985823
15918,92053.80065450864
6937,514668.52055434004
6178,190742.8805092444
10668,92879.61687018575
1413,248410.76312064956
6884,307691.77678761975
8266,190514.69299702768
14019,216480.69401709372
16764,137987.96893969033
15306,166868.2049928673
3740,226306.61576089365
5298,188842.80349455297
8319,169720.19450409667
4229,189436.01603820687
13429,187246.1582419263
1753,447541.1031326108
860,256852.1923799869
14219,150884.46421829838
12113,176962.24952000772
11309,112030.01639189498
9930,214006.05243749515
10570,195726.2590371697
2839,154133.07195427315
6699,124851.09318476314
16647,119476.71464221858
5325,261035.37246003893
13733,172298.30354930952
7818,337902.8800229831
12505,221140.45460317648
9489,209898.2877104714
10106,192287.91877220623
7864,201865.12059978707
5134,259485.3311658561
11859,146355.99522959802
7440,342847.1044009707
1525,298419.5113087393
7339,181162.82092231646
8,362235.6312426635
3248,115967.9129157065
8995,251437.37428400738
15178,69987.6935408712
8594,158097.438448137
15770,242446.69658993007
15859,386388.293610338
1735,286172.9265368232
11410,540748.6488032554
16397,166125.0103033231
3572,155920.25386931162
5501,107503.65097645477
969,191827.2685088598
6977,427145.7868251065
1233,169417.1184855975
4258,154537.77178501885
90,354134.87671748956
16650,178947.37635465575
197,99784.98399441104
12514,229383.3157290566
4367,193245.82035218232
3199,188911.54047055886
5600,201944.3509619969
11641,200321.170365774
14609,108940.48790961389
12775,157630.22170203552
14240,166321.67134601553
7933,183897.54528407316
6945,310622.4146042528
14006,202505.62418218015
6320,250241.23750418355
12061,193474.6561394467
16369,203434.58259798549
16354,379489.0911566642
3970,303699.52008809533
1048,192697.5918144863
3639,221967.55434321382
14448,222559.99746735746
2812,403473.14475714497
3932,153112.54878452377
14875,274701.3435120741
8883,106441.5004099023
7622,314203.62031249027
7252,122343.5234156406
9751,168724.39618281907
2378,208414.43107813445
6816,245371.33495978056
15358,201708.6785560863
7843,145078.64090857288
10448,347632.1481762859
7840,250817.1274171975
8880,224518.96608907773
12551,409874.7241208655
15470,198749.56989086655
16207,202882.347143814
12123,118384.02630626138
15247,331667.1333744874
7481,213015.63354534586
16171,358077.5056877631
7461,302981.6588939198
902,268181.4408613734
13094,147847.5115242476
11584,262175.2593550222
4462,207975.07134658532
15576,137066.70790769145
16606,238892.7110315462
5427,312573.1897967048
7725,144738.07827073784
5409,168132.11539527628
12579,130277.09132692669
12013,243713.19634592658
11321,209380.01810015683
9932,138199.8348577508
591,150279.16509546145
10357,201565.05795763608
3336,233215.45346393768
13,191491.38157246565
4809,211042.28824329286
7555,197268.95251859815
15172,295066.11874855246
6989,160388.65150502574
4707,179597.93308672187
2046,256781.70134770006
6495,107272.80172659822
3873,174558.972874693
7061,190157.29037968308
12112,254279.4686931492
8917,270673.9503789049
7735,130585.36064298157
16442,221520.16402179512
4244,167919.98981470155
3747,166912.28172338128
11086,160620.54319822293
10080,203071.92876188678
15057,279055.5725712141
1331,184213.2756366502
8891,161781.36228477152
13411,205106.5230100118
16730,221771.2267920305
2267,196904.72395263228
3022,203686.8076448809
11190,230183.53672737937
11857,181514.2882808557
9318,186111.02575049544
16512,182217.84052075516
2053,227009.47840927332
13707,123192.72281278479
12143,157195.0228839797
14080,153579.2362594571
6130,187991.55663346252
7936,81389.32823087915
10101,179764.43930511177
5663,196719.6053699571
14811,127988.43525090262
1366,192004.02070924215
908,192742.19913467314
2953,120919.09190668589
14629,146442.4320652858
15096,394236.3268931034
2115,207550.06588666243
11770,159899.66348638467
12701,200416.14819035138
14584,150515.52932984295
1893,384218.01790540456
9501,491647.5332470971
2138,156708.37361499097
9346,218678.75211200264
15960,357050.3373471673
8230,158102.41477895636
13843,205409.45813275067
13810,264260.97205941705
15650,180960.61898559626
9974,143323.76273487162
12200,209663.03960047345
538,209206.0839290494
5334,192566.1797035884
14823,144643.52809208946
4817,171550.4673693196
9041,208840.21162156976
4359,284219.8591821301
4852,215122.5750717808
10141,136758.9806018519
1503,222514.6954771963
16256,435792.22833952913
683,109249.75894919454
14382,192333.25741674786
7248,228030.19879968357
1200,177450.02168923142
3563,177064.38062144344
3681,396563.85557708854
3053,273747.92896917736
4099,199488.16631100516
807,98788.54428442098
4658,300005.9477387346
3535,171312.46670771498
12548,159573.17492246733
10488,209085.57063186803
5851,169781.2337874369
13736,153151.51284357245
875,168743.31639731355
14449,193059.86837349227
3958,350637.5348889027
10727,177865.07801894788
11296,134767.09429861087
13646,262079.98381287637
9599,243643.13287292456
7135,292012.7496182704
5943,358159.36474612344
2695,272641.67447300605
6766,203282.1077822952
5630,192083.54383982622
13586,209694.98202905527
3507,444081.1229480547
10014,140095.6880878227
459,290552.9557973068
3582,261813.0439306808
8560,249549.91181280898
3372,163832.75298006152
13109,237893.85699315538
8160,194060.65123024528
10706,247653.15648339235
9104,336931.9554841197
2870,211822.95777817667
13712,132520.1249530253
13924,117532.96531013284
798,263432.847056532
9750,429253.9904787173
16248,375735.76676452404
3170,176456.94974939898
12700,259710.718730634
10601,145313.64227326366
514,203899.715317823
4010,298566.55948159046
8124,161577.09353326343
10800,172789.32356108032
13628,206608.0166707128
11637,140312.50472198206
781,180519.65107740607
16156,203817.15655593143
12618,268304.458583888
9766,173927.4099398925
15987,255915.82432998985
11051,320421.06602124457
7673,209184.38009958097
1245,360462.2579355795
2443,152863.18410977192
7413,95278.6598276092
310,148972.10534428695
10921,238236.1654670203
8709,74101.86654356334
12404,331311.4986258019
14986,226709.15241620157
10714,326822.7245325246
14286,210695.65135568168
13828,359430.6152221677
8926,393262.45149056846
12233,189713.10347665215
3913,191523.45190248796
5221,214541.76575640653
14965,79346.16131231168
862,213419.35829352922
13907,148732.425789167
5418,199978.28228941944
2045,181837.2835205266
13321,168669.57304047002
2762,233186.4014706018
13888,182412.95733283777
14962,140423.49008663133
13305,386334.2222721279
8487,241407.58829896007
7146,164671.45339224726
1134,213337.59516977373
15092,356621.32641332364
13760,219684.63281015918
11958,470903.9280822124
3177,181831.99393701274
11350,207365.70063185657
1524,115023.75158472535
5527,271951.05382751365
2872,198006.46048317887
8602,329954.06818399223
3067,330738.838132122
10435,205131.48955146995
11222,220608.61622053786
8700,160505.71885796761
10961,197830.29745797845
14305,200408.7466572576
8362,306292.3315559956
4979,180367.0773660212
7180,340777.8621305194
5763,102332.84188287635
2192,214880.49179333495
13581,190334.78416085622
10720,153468.7633348573
1358,243028.02621179147
13366,306560.8421352458
13539,410316.1816328962
12849,198254.56908938524
6794,177263.27935407983
525,467768.3527013821
12223,356444.850945199
16271,120682.32714501806
5818,122891.33179328393
16588,276698.2195279955
8981,126534.14345475814
16476,122851.9725395104
14663,175704.8535979687
3,144708.68905216083
6615,137036.1418274056
12215,299948.9958235511
304,260375.6416480001
13634,282391.8865526301
9208,177447.34560206445
2175,160632.59986118827
250,189653.4357721681
6045,191667.1073601585
10516,166134.58930704114
1852,498046.1248942465
1573,198097.5416776959
15079,161866.8900877408
5500,172256.73724016457
15775,122092.08875764174
3198,166356.5873424933
6718,194706.48495706273
4149,180832.6735904355
9627,239938.7695350314
7595,255716.3361975379
4538,197635.09469375794
3555,198347.32140705755
10483,342267.9084425629
8834,176385.11537053977
16412,183986.7035479868
6449,143253.3268635096
2767,182287.24395871273
11498,171382.32026852202
16472,141902.39934769215
178,343205.6829736068
10948,197282.7315269243
13313,360070.58472062385
8065,138380.01397187717
102,153704.65573308413
14428,147103.03600390538
11973,107238.79181621545
6663,202242.94898972448
15989,125483.4692426678
10955,442563.7914615012
11772,146750.67543089326
11364,214612.06323940985
7082,180789.10112815368
7749,423713.51855968835
6428,125093.00092371838
6869,99549.83019973354
295,170083.37206977187
12266,292506.69559416105
11129,244184.23431953278
826,351491.7652757205
3262,228193.09996910184
15641,261396.4282122221
1662,435879.8578093053
10926,221704.31774997828
10232,240924.45422278764
6376,185504.03231827353
7817,166939.65266394787
354,213357.44673935388
10076,197562.19909140273
11379,343765.0374846464
10184,129339.59903492595
4696,381714.5448740884
13562,418833.4655375899
5436,194759.3660384305
13196,87729.8809555584
14939,342711.13187641825
14004,195088.82105378938
5916,209379.99758018245
7229,195907.18728764492
9143,159739.0762621354
3440,189886.80386045552
319,173385.05587047257
11683,220163.34058593563
12647,252246.98115977884
12788,186645.5352658665
13662,241405.3537988105
423,281180.20355854084
5222,202356.63438696894
9242,184382.30017363856
2641,194410.5089928439
4855,160832.63193613847
5360,189988.35223363157
9799,159995.65199072863
5526,229505.4216109588
10309,157056.5919067157
2144,394760.8155258945
7191,214583.90096162708
6732,165585.7019189416
14789,152450.39223088877
13525,156476.91178669562
4066,250944.8368356701
16422,207973.30239446904
14890,186630.01185706182
2922,214309.30522434527
3601,136405.57956445977
13416,117436.9178596504
14363,174806.30294382724
9496,281680.7078010654
7115,292635.2024034843
8615,156261.29244646133
5218,105556.88302657349
9493,192770.4839023146
10623,182106.48076245165
2272,183064.17539575842
3352,246672.63566982577
84,188989.12313598846
8086,130784.3752525971
2595,258041.07595870338
3531,146891.52291309903
7460,292673.2243013012
9214,261553.6717243721
2790,220900.68575258428
10548,255758.39710389296
9218,181067.34803745867
7435,180970.0706421213
15780,190908.2484007343
7640,213157.6525764899
6223,181202.43873702368
3425,107427.27403334029
10582,147670.05516840756
702,245298.1799446452
2111,177816.2158099716
11730,191997.98290457836
9865,273705.3737680439
16478,321250.3771969344
1885,224997.38237799043
3956,413042.1980192285
16735,102843.03552989004
15264,220452.4851572838
15971,153293.67488831375
5584,186558.3912814112
15242,208113.46167332056
14358,182040.78032233144
11300,174099.09624384192
5446,176810.8570854001
3934,182570.49852962123
6610,172811.06267296532
10164,298101.3698963398
4646,208919.6063079684
13304,211986.55825839602
1985,210407.5990403548
4746,133971.9854259507
7963,218362.29539806774
14083,285809.90001138725
13140,298453.67455790495
15023,264844.4609122185
13093,266792.9605986654
7160,169753.50407833426
7407,192874.90808411257
16056,186678.64164058366
751,424164.983200282
6179,79342.1849612018
9137,335009.4489479573
10992,273270.8479739641
5744,381997.4031354907
10884,202261.27809425196
12858,298285.0955487103
13005,264117.2827363401
16714,178556.51813825406
1419,247596.41660211797
6064,202736.22743445524
3771,211731.54546436013
5945,512416.37795602065
8453,59880.05293753257
3806,159762.27705939842
16748,271926.2259531053
11380,229796.03503461333
3107,205078.08104727804
12003,192956.02898868118
14567,209547.16420500915
1079,186212.64418755806
11705,124091.8784905439
7814,224645.99962394068
10174,158180.5895181584
5514,235255.74539911578
5265,245549.9056396437
10520,350679.6274322256
13195,224611.07947625
14601,396980.03097997437
6012,205222.5301094659
13079,162423.82564488376
9009,132453.15127883313
3122,182289.7684238763
5470,250586.1017156306
4840,151620.09861982186
6270,248296.3957154974
9158,89822.28716438483
10120,153898.5816001182
10672,321970.0663664044
4573,127910.61892764723
12118,257873.95418956186
7447,125347.36387712658
2171,209640.57876263058
6126,296030.5296216032
2836,168896.99255446912
1457,232607.74680358375
11165,191521.23700218945
5923,205189.45686138666
1813,186918.73120396625
3492,251576.54523947462
1917,329990.1309508747
965,413642.9136046345
15795,157223.90560535394
821,212589.50676323593
4568,184423.75019007604
9078,217224.7416691463
11371,130352.72165353328
5149,181220.86703257757
281,201606.13658717746
1918,222401.31254213155
776,127492.3283944204
210,213426.18763475597
10782,182355.4001097238
9653,183757.06000967693
9372,159115.11274177855
5868,167007.5447634516
6176,175229.1108045373
3969,153758.74055318898
7427,133108.61929343967
8544,470427.41132326936
5219,182646.98128681153
16488,135430.80541458938
5855,224990.97765760755
15920,121248.80171435376
4393,446073.6475288044
5770,176448.29737337888
2900,144718.65058970242
8622,85374.86957990084
11610,278119.34543167864
10969,101853.76789637955
11029,143938.40201533242
6193,294072.7991076929
14087,384643.95508383866
13623,171991.5821265435
16689,174780.74640566699
1027,220438.5039354673
949,152920.7244204159
672,113776.8139930199
13832,169811.7751103894
2471,209599.6848250986
8728,266871.35730454593
7742,222923.74218055326
2698,227445.08587231272
9084,171786.95553693164
6075,270355.727127974
2874,166482.0007489911
13119,138190.97942873606
5010,215015.60259289623
1284,182591.15060820658
1151,179581.5055156028
5110,474874.9938965206
11386,139751.3413945997
8019,212323.8624688452
2859,130254.01008668855
16110,179624.49908675655
16027,279638.0543907225
14902,170023.4180412243
14301,202216.1816288314
2451,209553.657166491
13596,138738.56340051955
1464,158015.3706965155
7927,454596.13269737456
9638,186150.42102778135
8009,242213.64890201943
11903,156231.3020039638
9243,107038.26812822965
547,185940.7477249866
5511,129453.44065022492
11247,183035.09817687405
15928,354961.14672519686
3434,229449.06106264764
7614,119911.70186074408
1380,205319.39106300235
2770,135537.93695551204
111,177195.01923035816
5994,124465.53242259698
12341,195042.87644553042
2787,276901.34754075273
14410,331073.2611678547
15983,136479.2317421221
14876,162781.51226929482
653,125912.04807049544
2174,226134.2970903292
2575,253905.0328033017
7976,159834.93748962268
5812,320583.17062585347
13589,301363.2940881739
9122,123713.4051372724
8159,476626.9226149613
8754,324147.7152586308
9321,258037.49112183182
13535,178542.4262784105
2083,170961.97892490053
2689,360704.96187067655
2248,201222.95426581523
11649,160148.227421675
11045,438041.48957689723
1276,101559.38336599326
5962,156519.81682536792
13012,173749.76212450658
4642,182165.51461414213
179,169790.35761048668
15347,413881.2856921676
